ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4447,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4449,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4466,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,52,68,80,83,82,79,78,78,80,81,81,79,77,75,75,77,78,79,78,76,75
4473,223,214,211,209,207,205,204,200,198,195,193,191,189,188,185,183,180,179,179,177,176
4474,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4475,0,61,95,102,102,96,96,99,106,106,102,98,101,105,103,106,111,117,121,117,115
4476,72,79,77,77,76,74,72,72,73,73,71,70,71,70,68,68,68,71,72,69,68
4477,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
4478,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2
4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4509,7,20,25,27,26,25,25,26,27,27,26,25,25,25,25,25,26,26,26,26,25
4510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,0,0,0,17,26,29,48,66,85,97,91,89,108,130,135,147,160,178,191,189,187
4512,0,18,84,99,101,99,107,114,122,127,123,118,127,136,138,143,150,158,164,161,159
4513,0,0,0,0,0,0,0,0,1,16,16,19,36,59,68,78,90,104,115,116,117
4514,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,53,72,94,110,115,117
4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4516,0,49,67,71,71,68,69,70,73,73,71,68,70,71,70,71,73,75,77,75,73
4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6
4520,82,62,44,39,38,39,40,38,36,33,31,31,32,34,33,30,28,26,26,28,29
4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,33,37,40,41,40,39,39,39,40,40,40,39,38,37,37,38,38,38,37,36,36
4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,6,7
4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,0,0,0,0,0,0,0,1,2,2,2,2,3,3,3,4,4,5,5,5,5
4538,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7
4539,34,37,39,40,40,39,38,38,39,39,39,38,37,36,36,36,37,37,36,35,35
4540,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3
4541,25,26,26,26,26,26,26,26,26,26,26,25,25,25,25,25,25,25,24,24,24
4542,2,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8
4543,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2
4544,0,3,10,11,11,10,10,11,12,12,11,11,12,13,13,13,14,16,17,16,16
4545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
4571,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4572,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4574,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2
4575,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
4576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,26,24,23,22,22,22,22,21,21,21,20,20,20,20,20,19,19,19,19,19,19
4578,16,14,12,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9
4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,4,4,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2
4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,2,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4
4592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2
4602,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,12,15,18,19,20
4605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3
4608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3
4609,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4
4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10
4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2
4617,0,2,2,3,3,2,2,3,3,3,3,2,2,3,2,3,3,3,3,3,3
4618,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,49,48,49,49,48,47,47,47,47,46,46,45,45,44,44,44,43,43,43,42,42
4624,53,61,64,65,64,63,63,63,64,64,63,62,62,61,60,60,60,61,61,59,58
4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4629,36,29,23,21,21,21,21,21,20,19,19,19,19,19,19,18,18,17,17,17,18
4630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
4647,12,9,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,5,5
4648,90,85,80,78,77,77,77,75,74,72,71,70,70,70,68,67,66,65,65,65,66
4649,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4651,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,0,0,0,0,0,0,2,5,8,10,10,10,13,16,17,18,20,22,24,24,24
4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,21,25
4659,0,0,2,5,6,7,9,11,12,14,14,13,15,17,18,19,20,21,22,22,22
4660,0,0,0,3,5,6,10,13,16,18,18,18,20,24,25,27,29,31,33,33,33
4661,0,0,0,0,0,0,1,2,3,4,4,4,5,6,7,7,8,9,9,9,9
4662,33,32,32,31,31,31,31,31,31,31,30,30,30,29,29,29,29,29,29,28,28
4663,0,0,1,3,4,4,5,6,7,8,7,7,8,10,10,11,11,12,13,13,13
4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,24,18,13,12,12,12,12,12,11,10,10,10,10,10,10,10,9,8,9,9,9
4668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,17,16,15,15,15,14,15,14,14,14,13,13,13,13,13,13,12,12,12,12,12
4676,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6
4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5
4679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
4681,76,81,87,88,87,85,84,84,85,85,85,83,82,81,80,80,81,80,80,78,76
4682,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
4683,2,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,11,11,10,10
4684,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4685,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4686,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,2,12,15,16,16,15,15,15,16,16,15,15,15,16,15,16,16,16,17,16,16
4690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,30,23,17,15,15,16,16,15,14,13,13,13,13,14,13,13,12,11,11,12,12
4692,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3
4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,69,79,90
4694,0,0,0,0,0,0,0,0,0,2,2,2,4,6,7,8,9,10,12,12,12
4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11
4698,13,22,25,25,25,25,24,25,25,25,24,24,24,24,24,24,24,25,25,24,24
4699,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4
4700,257,201,150,135,134,136,139,133,125,116,111,112,114,117,114,107,99,95,96,100,104
4701,28,29,30,30,30,29,29,29,29,29,29,28,28,28,28,28,27,28,28,27,26
4702,21,18,16,15,15,15,15,14,14,13,13,13,13,13,13,13,12,12,12,12,12
4703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4704,78,79,80,80,79,79,78,78,78,78,77,76,75,75,74,73,73,74,74,72,70
4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4706,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4707,10,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,6
4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
4710,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4711,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,0,0,0,0,0,0,0,0,2,3,3,3,5,6,7,8,9,10,11,11,11
4714,14,10,7,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4
4715,0,5,7,8,8,7,7,7,8,8,8,7,7,8,7,8,8,8,8,8,8
4716,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,5
4719,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
4720,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,23
4723,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,5,4,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2
4731,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,9,7,5,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3
4750,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6
4751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
